dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2011-03-19,1,0,3,20,0,6,0,1,0.42,0.4242,0.35,0.2239,39.0,69,108.0
2011-03-19,1,0,3,21,0,6,0,1,0.4,0.4091,0.37,0.2985,20.0,73,93.0
2011-03-19,1,0,3,22,0,6,0,1,0.4,0.4091,0.37,0.3284,27.0,45,72.0
2011-03-19,1,0,3,23,0,6,0,1,0.38,0.3939,0.4,0.2985,13.0,37,50.0
2011-03-20,1,0,3,0,0,0,0,1,0.34,0.303,0.49,0.4179,7.0,33,40.0
2011-03-20,1,0,3,1,0,0,0,1,0.32,0.2879,0.53,0.3582,2.0,22,24.0
2011-03-20,1,0,3,2,0,0,0,1,0.3,0.2879,0.52,0.2836,6.0,24,30.0
2011-03-20,1,0,3,3,0,0,0,1,0.28,0.2727,0.56,0.2537,1.0,11,12.0
2011-03-20,1,0,3,4,0,0,0,1,0.26,0.2576,0.56,0.2239,2.0,4,5.0
2011-03-20,1,0,3,5,0,0,0,1,0.26,0.2576,0.6,0.194,3.0,6,9.0
2011-03-20,1,0,3,6,0,0,0,1,0.26,0.2576,0.6,0.2239,1.0,4,5.0
2011-03-20,1,0,3,7,0,0,0,1,0.24,0.2273,0.6,0.2239,5.0,9,14.0
2011-03-20,1,0,3,8,0,0,0,1,0.28,0.2727,0.56,0.1642,7.0,30,37.0
2011-03-20,1,0,3,9,0,0,0,1,0.3,0.303,0.52,0.1343,35.0,43,78.0
2011-03-20,1,0,3,10,0,0,0,2,0.32,0.3485,0.45,0.0,55.0,81,136.0
2011-03-20,1,0,3,11,0,0,0,1,0.34,0.3485,0.39,0.1045,92.0,111,203.0
2011-03-20,1,0,3,12,0,0,0,1,0.36,0.3636,0.4,0.1045,120.0,108,228.0
2011-03-20,1,0,3,13,0,0,0,1,0.38,0.3939,0.34,0.0,88.0,115,203.0
2011-03-20,1,0,3,14,0,0,0,1,0.4,0.4091,0.31,0.0,138.09999999999854,134,279.0
2011-03-20,1,0,3,15,0,0,0,1,0.4,0.4091,0.32,0.0896,138.09999999999854,136,308.0
2011-03-20,1,0,3,16,0,0,0,1,0.42,0.4242,0.32,0.0,92.0,132,224.0
2011-03-20,1,0,3,17,0,0,0,1,0.4,0.4091,0.35,0.2836,83.0,143,226.0
2011-03-20,1,0,3,18,0,0,0,1,0.38,0.3939,0.4,0.3582,58.0,98,156.0
2011-03-20,1,0,3,19,0,0,0,1,0.36,0.3333,0.43,0.2836,21.0,58,79.0
2011-03-20,1,0,3,20,0,0,0,1,0.36,0.3333,0.46,0.2836,21.0,46,67.0
2011-03-20,1,0,3,21,0,0,0,2,0.34,0.3182,0.53,0.2836,10.0,39,49.0
2011-03-20,1,0,3,22,0,0,0,2,0.34,0.303,0.53,0.3284,8.0,30,38.0
2011-03-20,1,0,3,23,0,0,0,3,0.34,0.303,0.61,0.3881,13.0,11,24.0
2011-03-21,2,0,3,0,0,1,1,3,0.34,0.303,0.66,0.3881,2.0,11,13.0
2011-03-21,2,0,3,1,0,1,1,2,0.34,0.303,0.71,0.3881,1.0,6,7.0
2011-03-21,2,0,3,2,0,1,1,2,0.34,0.303,0.71,0.3284,1.0,5,6.0
2011-03-21,2,0,3,3,0,1,1,2,0.34,0.303,0.71,0.3284,0.0,4,5.0
2011-03-21,2,0,3,5,0,1,1,1,0.32,0.303,0.81,0.2985,1.0,4,5.0
2011-03-21,2,0,3,6,0,1,1,3,0.32,0.303,0.76,0.2537,2.0,30,32.0
2011-03-21,2,0,3,7,0,1,1,3,0.3,0.2727,0.87,0.4179,3.0,15,18.0
2011-03-21,2,0,3,8,0,1,1,2,0.3,0.2727,0.87,0.4179,3.0,95,98.0
2011-03-21,2,0,3,9,0,1,1,2,0.34,0.303,0.81,0.3284,12.0,115,127.0
2011-03-21,2,0,3,10,0,1,1,2,0.38,0.3939,0.76,0.3881,17.0,45,62.0
2011-03-21,2,0,3,11,0,1,1,2,0.42,0.4242,0.71,0.2985,32.0,47,79.0
2011-03-21,2,0,3,12,0,1,1,2,0.44,0.4394,0.77,0.2537,25.0,56,81.0
2011-03-21,2,0,3,13,0,1,1,2,0.5,0.4848,0.63,0.2239,35.0,77,112.0
2011-03-21,2,0,3,14,0,1,1,2,0.54,0.5152,0.64,0.2239,36.0,65,101.0
2011-03-21,2,0,3,15,0,1,1,2,0.56,0.5303,0.6,0.2239,41.0,66,107.0
2011-03-21,2,0,3,16,0,1,1,2,0.54,0.5152,0.64,0.2836,29.0,112,141.0
2011-03-21,2,0,3,17,0,1,1,2,0.54,0.5152,0.64,0.2537,41.0,231,272.0
2011-03-21,2,0,3,18,0,1,1,2,0.52,0.5,0.72,0.2239,44.0,232,276.0
2011-03-21,2,0,3,19,0,1,1,1,0.58,0.5455,0.6,0.4179,22.0,199,221.0
2011-03-21,2,0,3,20,0,1,1,1,0.56,0.5303,0.64,0.194,16.0,106,122.0
2011-03-21,2,0,3,21,0,1,1,1,0.46,0.4545,0.93,0.194,12.0,79,91.0
2011-03-21,2,0,3,22,0,1,1,1,0.46,0.4545,0.88,0.2239,18.0,60,78.0
2011-03-21,2,0,3,23,0,1,1,1,0.46,0.4545,0.88,0.0896,8.0,22,30.0
2011-03-22,2,0,3,0,0,2,1,1,0.46,0.4545,0.88,0.194,4.0,7,11.0
2011-03-22,2,0,3,1,0,2,1,1,0.42,0.4242,0.93,0.1343,6.0,13,19.0
2011-03-22,2,0,3,2,0,2,1,1,0.44,0.4394,0.93,0.0896,0.0,4,5.0
2011-03-22,2,0,3,3,0,2,1,1,0.44,0.4394,0.82,0.2239,3.0,4,5.0
2011-03-22,2,0,3,4,0,2,1,2,0.42,0.4242,0.82,0.1642,0.0,4,5.0
2011-03-22,2,0,3,5,0,2,1,2,0.4,0.4091,0.87,0.1343,1.0,11,12.0
2011-03-22,2,0,3,6,0,2,1,1,0.4,0.4091,0.87,0.2537,2.0,58,60.0
2011-03-22,2,0,3,7,0,2,1,2,0.4,0.4091,0.76,0.1045,4.0,132,136.0
2011-03-22,2,0,3,8,0,2,1,2,0.4,0.4091,0.58,0.2985,24.0,312,336.0
2011-03-22,2,0,3,9,0,2,1,2,0.4,0.4091,0.58,0.4179,19.0,159,178.0
2011-03-22,2,0,3,10,0,2,1,2,0.44,0.4394,0.54,0.2985,29.0,95,124.0
2011-03-22,2,0,3,11,0,2,1,1,0.44,0.4394,0.51,0.3284,22.0,64,86.0
2011-03-22,2,0,3,12,0,2,1,1,0.46,0.4545,0.47,0.2537,35.0,86,121.0
2011-03-22,2,0,3,13,0,2,1,1,0.5,0.4848,0.45,0.2239,21.0,85,106.0
2011-03-22,2,0,3,14,0,2,1,1,0.5,0.4848,0.42,0.3284,30.0,71,101.0
2011-03-22,2,0,3,15,0,2,1,1,0.5,0.4848,0.42,0.2239,55.0,79,134.0
2011-03-22,2,0,3,16,0,2,1,1,0.5,0.4848,0.42,0.1045,40.0,125,165.0
2011-03-22,2,0,3,17,0,2,1,1,0.5,0.4848,0.42,0.1045,42.0,265,307.0
2011-03-22,2,0,3,18,0,2,1,1,0.48,0.4697,0.44,0.0896,41.0,271,312.0
2011-03-22,2,0,3,19,0,2,1,2,0.44,0.4394,0.54,0.2537,22.0,142,164.0
2011-03-22,2,0,3,20,0,2,1,2,0.44,0.4394,0.54,0.3582,19.0,116,135.0
2011-03-22,2,0,3,21,0,2,1,2,0.42,0.4242,0.54,0.2836,24.0,63,87.0
2011-03-22,2,0,3,22,0,2,1,2,0.4,0.4091,0.58,0.2537,13.0,57,70.0
2011-03-22,2,0,3,23,0,2,1,2,0.4,0.4091,0.58,0.2537,4.0,28,32.0
2011-03-23,2,0,3,0,0,3,1,3,0.36,0.3485,0.71,0.2239,3.0,8,11.0
2011-03-23,2,0,3,1,0,3,1,3,0.34,0.3182,0.76,0.2239,0.0,7,7.0
2011-03-23,2,0,3,2,0,3,1,3,0.34,0.3182,0.76,0.2239,1.0,4,5.0
2011-03-23,2,0,3,3,0,3,1,2,0.34,0.3182,0.76,0.2537,0.0,4,5.0
2011-03-23,2,0,3,5,0,3,1,3,0.32,0.3182,0.87,0.194,0.0,10,10.0
2011-03-23,2,0,3,6,0,3,1,2,0.34,0.3182,0.87,0.2537,1.0,43,44.0
2011-03-23,2,0,3,7,0,3,1,2,0.32,0.303,0.93,0.2239,7.0,111,118.0
2011-03-23,2,0,3,8,0,3,1,2,0.32,0.3182,0.87,0.194,14.0,247,261.0
2011-03-23,2,0,3,9,0,3,1,2,0.32,0.303,0.81,0.2537,8.0,174,182.0
2011-03-23,2,0,3,10,0,3,1,2,0.34,0.3182,0.81,0.2836,15.0,60,75.0
2011-03-23,2,0,3,11,0,3,1,2,0.34,0.3333,0.87,0.194,18.0,53,71.0
2011-03-23,2,0,3,12,0,3,1,2,0.34,0.3182,0.87,0.2239,14.0,73,87.0
2011-03-23,2,0,3,13,0,3,1,3,0.34,0.3333,0.87,0.1343,14.0,94,108.0
2011-03-23,2,0,3,14,0,3,1,2,0.36,0.3636,0.87,0.1045,13.0,71,84.0
2011-03-23,2,0,3,15,0,3,1,2,0.38,0.3939,0.82,0.2239,11.0,74,85.0
2011-03-23,2,0,3,16,0,3,1,2,0.4,0.4091,0.76,0.2239,13.0,123,136.0
2011-03-23,2,0,3,17,0,3,1,2,0.4,0.4091,0.76,0.2239,28.0,245,273.0
2011-03-23,2,0,3,18,0,3,1,3,0.38,0.3939,0.82,0.2537,20.0,218,238.0
2011-03-23,2,0,3,19,0,3,1,3,0.38,0.3939,0.82,0.2537,12.0,147,159.0
2011-03-23,2,0,3,20,0,3,1,3,0.36,0.303,0.87,0.4179,3.0,72,75.0
2011-03-23,2,0,3,21,0,3,1,3,0.32,0.2879,0.93,0.4179,0.0,22,22.0
2011-03-23,2,0,3,22,0,3,1,2,0.32,0.3182,0.93,0.1642,6.0,38,44.0
2011-03-23,2,0,3,23,0,3,1,3,0.32,0.3333,0.9,0.0,2.0,24,26.0
2011-03-24,2,0,3,0,0,4,1,2,0.32,0.303,0.93,0.2239,0.0,11,11.0
2011-03-24,2,0,3,1,0,4,1,2,0.3,0.2879,0.93,0.2239,0.0,4,5.0
2011-03-24,2,0,3,2,0,4,1,2,0.3,0.2879,0.93,0.2537,0.0,6,6.0
2011-03-24,2,0,3,3,0,4,1,2,0.28,0.2727,0.93,0.194,1.0,4,5.0
2011-03-24,2,0,3,4,0,4,1,2,0.28,0.2727,0.93,0.194,0.0,4,5.0
2011-03-24,2,0,3,5,0,4,1,2,0.28,0.2727,0.93,0.2239,1.0,8,9.0
2011-03-24,2,0,3,6,0,4,1,2,0.28,0.2727,0.93,0.2239,0.0,41,41.0
2011-03-24,2,0,3,7,0,4,1,3,0.26,0.2576,0.93,0.2239,2.0,106,108.0
2011-03-24,2,0,3,8,0,4,1,3,0.26,0.2273,0.93,0.2985,4.0,120,124.0
2011-03-24,2,0,3,9,0,4,1,2,0.26,0.2576,0.93,0.2239,3.0,94,97.0
2011-03-24,2,0,3,10,0,4,1,2,0.26,0.2273,0.93,0.3284,10.0,55,65.0
2011-03-24,2,0,3,11,0,4,1,2,0.3,0.2727,0.81,0.2985,10.0,61,71.0
2011-03-24,2,0,3,12,0,4,1,2,0.3,0.2727,0.7,0.3284,12.0,82,94.0
2011-03-24,2,0,3,13,0,4,1,2,0.32,0.303,0.7,0.2239,11.0,90,101.0
2011-03-24,2,0,3,14,0,4,1,2,0.3,0.303,0.7,0.1343,17.0,66,83.0
2011-03-24,2,0,3,15,0,4,1,2,0.3,0.2879,0.7,0.2537,13.0,77,90.0
2011-03-24,2,0,3,16,0,4,1,2,0.3,0.2879,0.65,0.2239,6.0,78,84.0
2011-03-24,2,0,3,17,0,4,1,2,0.3,0.2879,0.7,0.2239,12.0,221,233.0
2011-03-24,2,0,3,18,0,4,1,2,0.3,0.2727,0.61,0.2985,17.0,197,214.0
2011-03-24,2,0,3,19,0,4,1,1,0.3,0.2727,0.56,0.3881,16.0,122,138.0
2011-03-24,2,0,3,20,0,4,1,1,0.28,0.2576,0.61,0.2836,8.0,110,118.0
2011-03-24,2,0,3,21,0,4,1,1,0.26,0.2576,0.65,0.2239,11.0,67,78.0
2011-03-24,2,0,3,22,0,4,1,1,0.26,0.2576,0.65,0.1642,3.0,59,62.0
2011-03-24,2,0,3,23,0,4,1,1,0.24,0.2273,0.65,0.194,9.0,24,33.0
2011-03-25,2,0,3,0,0,5,1,1,0.24,0.2273,0.6,0.194,1.0,17,18.0
2011-03-25,2,0,3,1,0,5,1,1,0.2,0.2121,0.69,0.1642,0.0,5,5.0
2011-03-25,2,0,3,2,0,5,1,1,0.2,0.2121,0.69,0.2239,0.0,5,5.0
2011-03-25,2,0,3,3,0,5,1,1,0.2,0.2273,0.69,0.1045,0.0,4,5.0
2011-03-25,2,0,3,4,0,5,1,1,0.2,0.2121,0.74,0.1045,3.0,4,5.0
2011-03-25,2,0,3,5,0,5,1,1,0.2,0.2121,0.74,0.1642,0.0,9,9.0
2011-03-25,2,0,3,6,0,5,1,1,0.2,0.2121,0.74,0.2239,0.0,32,32.0
2011-03-25,2,0,3,7,0,5,1,1,0.2,0.2121,0.59,0.3582,4.0,100,104.0
2011-03-25,2,0,3,8,0,5,1,1,0.22,0.2121,0.51,0.2836,9.0,228,237.0
2011-03-25,2,0,3,9,0,5,1,1,0.24,0.2121,0.48,0.2985,16.0,150,166.0
2011-03-25,2,0,3,10,0,5,1,1,0.26,0.2576,0.48,0.0,15.0,53,68.0
2011-03-25,2,0,3,11,0,5,1,1,0.3,0.2879,0.45,0.2836,17.0,58,75.0
2011-03-25,2,0,3,12,0,5,1,1,0.32,0.303,0.42,0.2537,37.0,108,145.0
2011-03-25,2,0,3,13,0,5,1,1,0.32,0.3182,0.39,0.194,34.0,104,138.0
2011-03-25,2,0,3,14,0,5,1,1,0.36,0.3333,0.32,0.3284,30.0,103,133.0
2011-03-25,2,0,3,15,0,5,1,2,0.34,0.3182,0.36,0.2537,43.0,79,122.0
2011-03-25,2,0,3,16,0,5,1,2,0.34,0.303,0.34,0.2985,23.0,127,150.0
2011-03-25,2,0,3,17,0,5,1,2,0.32,0.2879,0.36,0.3582,23.0,202,225.0
2011-03-25,2,0,3,18,0,5,1,1,0.3,0.2879,0.39,0.2537,8.0,190,198.0
2011-03-25,2,0,3,19,0,5,1,2,0.3,0.2879,0.36,0.2836,9.0,126,135.0
2011-03-25,2,0,3,20,0,5,1,2,0.3,0.303,0.39,0.1343,6.0,75,81.0
2011-03-25,2,0,3,21,0,5,1,2,0.3,0.303,0.39,0.1642,11.0,64,75.0
2011-03-25,2,0,3,22,0,5,1,2,0.28,0.2576,0.38,0.3284,3.0,40,43.0
2011-03-25,2,0,3,23,0,5,1,2,0.26,0.2424,0.38,0.2836,8.0,31,39.0
2011-03-26,2,0,3,0,0,6,0,2,0.26,0.2424,0.38,0.2836,3.0,25,28.0
2011-03-26,2,0,3,1,0,6,0,1,0.26,0.2273,0.38,0.2985,3.0,24,27.0
2011-03-26,2,0,3,2,0,6,0,1,0.22,0.2121,0.44,0.2239,4.0,21,25.0
2011-03-26,2,0,3,3,0,6,0,1,0.2,0.2121,0.47,0.194,2.0,7,9.0
2011-03-26,2,0,3,4,0,6,0,1,0.22,0.2121,0.44,0.2239,2.0,4,6.0
2011-03-26,2,0,3,5,0,6,0,1,0.2,0.2121,0.51,0.194,0.0,8,8.0
2011-03-26,2,0,3,6,0,6,0,1,0.2,0.2121,0.55,0.194,2.0,8,10.0
2011-03-26,2,0,3,7,0,6,0,1,0.2,0.2121,0.51,0.194,18.0,23,41.0
2011-03-26,2,0,3,8,0,6,0,1,0.22,0.2273,0.44,0.1343,24.0,42,66.0
2011-03-26,2,0,3,9,0,6,0,1,0.24,0.2424,0.41,0.1343,32.0,68,100.0
2011-03-26,2,0,3,10,0,6,0,1,0.26,0.2576,0.41,0.1642,32.0,93,125.0
2011-03-26,2,0,3,11,0,6,0,1,0.28,0.2727,0.38,0.1642,75.0,93,168.0
2011-03-26,2,0,3,12,0,6,0,1,0.3,0.2879,0.36,0.194,98.0,129,227.0
2011-03-26,2,0,3,13,0,6,0,1,0.32,0.303,0.33,0.2239,94.0,145,239.0
2011-03-26,2,0,3,14,0,6,0,1,0.34,0.3182,0.31,0.2239,93.0,123,216.0
2011-03-26,2,0,3,15,0,6,0,1,0.34,0.3333,0.31,0.194,110.0,109,219.0
2011-03-26,2,0,3,16,0,6,0,1,0.34,0.3333,0.31,0.194,118.0,130,248.0
2011-03-26,2,0,3,17,0,6,0,1,0.32,0.303,0.31,0.2239,102.0,101,203.0
2011-03-26,2,0,3,18,0,6,0,2,0.32,0.3182,0.31,0.1642,64.0,89,153.0
2011-03-26,2,0,3,19,0,6,0,2,0.28,0.2727,0.45,0.2537,45.0,93,138.0
2011-03-26,2,0,3,20,0,6,0,2,0.28,0.2727,0.45,0.2537,18.0,67,85.0
2011-03-26,2,0,3,21,0,6,0,2,0.26,0.2576,0.44,0.194,15.0,36,51.0
2011-03-26,2,0,3,22,0,6,0,2,0.28,0.2727,0.41,0.2239,17.0,46,63.0
2011-03-26,2,0,3,23,0,6,0,2,0.26,0.2424,0.44,0.2836,10.0,31,41.0
2011-03-27,2,0,3,0,0,0,0,2,0.26,0.2576,0.41,0.1642,5.0,26,31.0
2011-03-27,2,0,3,1,0,0,0,2,0.24,0.2273,0.52,0.194,3.0,17,20.0
2011-03-27,2,0,3,2,0,0,0,3,0.22,0.2273,0.55,0.194,6.0,15,21.0
2011-03-27,2,0,3,3,0,0,0,3,0.2,0.2121,0.69,0.2239,0.0,14,14.0
2011-03-27,2,0,3,4,0,0,0,3,0.2,0.2121,0.74,0.1642,1.0,5,6.0
2011-03-27,2,0,3,6,0,0,0,3,0.2,0.2121,0.86,0.1343,0.0,4,5.0
2011-03-27,2,0,3,7,0,0,0,3,0.2,0.2121,0.86,0.1642,0.0,7,7.0
2011-03-27,2,0,3,8,0,0,0,1,0.2,0.2121,0.69,0.2239,6.0,8,14.0
2011-03-27,2,0,3,9,0,0,0,1,0.22,0.2273,0.55,0.1343,17.0,37,54.0
2011-03-27,2,0,3,10,0,0,0,2,0.22,0.2121,0.55,0.2239,27.0,59,86.0
2011-03-27,2,0,3,11,0,0,0,2,0.24,0.2424,0.48,0.1642,23.0,85,108.0
2011-03-27,2,0,3,12,0,0,0,2,0.26,0.2576,0.44,0.2239,43.0,120,163.0
2011-03-27,2,0,3,13,0,0,0,1,0.3,0.2879,0.39,0.2239,47.0,100,147.0
2011-03-27,2,0,3,14,0,0,0,1,0.32,0.3182,0.36,0.1642,61.0,103,164.0
2011-03-27,2,0,3,15,0,0,0,1,0.32,0.303,0.36,0.2836,61.0,111,172.0
2011-03-27,2,0,3,16,0,0,0,1,0.34,0.3333,0.34,0.0,45.0,98,143.0
2011-03-27,2,0,3,17,0,0,0,1,0.32,0.303,0.31,0.2537,50.0,109,159.0
2011-03-27,2,0,3,18,0,0,0,1,0.3,0.2879,0.33,0.194,32.0,105,137.0
2011-03-27,2,0,3,19,0,0,0,1,0.3,0.2879,0.31,0.2239,23.0,80,103.0
2011-03-27,2,0,3,20,0,0,0,1,0.28,0.2727,0.36,0.1642,7.0,50,57.0
2011-03-27,2,0,3,21,0,0,0,1,0.26,0.2576,0.41,0.1642,7.0,29,36.0
2011-03-27,2,0,3,22,0,0,0,1,0.26,0.2576,0.41,0.1642,5.0,25,30.0
2011-03-27,2,0,3,23,0,0,0,1,0.26,0.2576,0.44,0.194,3.0,16,19.0
2011-03-28,2,0,3,0,0,1,1,1,0.22,0.2273,0.55,0.194,1.0,11,12.0
2011-03-28,2,0,3,1,0,1,1,1,0.22,0.2273,0.44,0.194,2.0,4,6.0
2011-03-28,2,0,3,2,0,1,1,1,0.22,0.2273,0.44,0.1642,0.0,5,5.0
2011-03-28,2,0,3,3,0,1,1,1,0.22,0.2273,0.44,0.1642,0.0,4,5.0
2011-03-28,2,0,3,5,0,1,1,1,0.2,0.2121,0.43,0.194,0.0,8,8.0
2011-03-28,2,0,3,6,0,1,1,1,0.2,0.2121,0.34,0.2836,0.0,40,40.0
2011-03-28,2,0,3,7,0,1,1,1,0.2,0.2121,0.32,0.3284,6.0,104,110.0
2011-03-28,2,0,3,8,0,1,1,1,0.2,0.2121,0.34,0.2239,15.0,239,254.0
2011-03-28,2,0,3,9,0,1,1,2,0.22,0.2121,0.32,0.2239,12.0,109,121.0
2011-03-28,2,0,3,10,0,1,1,1,0.24,0.2273,0.31,0.194,22.0,47,69.0
2011-03-28,2,0,3,11,0,1,1,2,0.26,0.2424,0.31,0.2836,18.0,39,57.0
2011-03-28,2,0,3,12,0,1,1,2,0.26,0.2727,0.31,0.0,8.0,71,79.0
2011-03-28,2,0,3,13,0,1,1,2,0.3,0.2879,0.31,0.2239,14.0,69,83.0
2011-03-28,2,0,3,14,0,1,1,1,0.32,0.303,0.31,0.2239,15.0,65,80.0
2011-03-28,2,0,3,15,0,1,1,1,0.32,0.303,0.31,0.2836,19.0,53,72.0
2011-03-28,2,0,3,16,0,1,1,1,0.34,0.3182,0.31,0.2239,15.0,117,132.0
2011-03-28,2,0,3,17,0,1,1,1,0.34,0.303,0.31,0.2985,25.0,227,252.0
2011-03-28,2,0,3,18,0,1,1,1,0.32,0.303,0.31,0.2836,21.0,220,241.0
2011-03-28,2,0,3,19,0,1,1,1,0.3,0.303,0.31,0.1343,17.0,156,173.0
2011-03-28,2,0,3,20,0,1,1,1,0.32,0.3333,0.31,0.1045,5.0,107,112.0
2011-03-28,2,0,3,21,0,1,1,1,0.32,0.3333,0.31,0.1343,6.0,55,61.0
2011-03-28,2,0,3,22,0,1,1,1,0.3,0.2879,0.31,0.2239,0.0,40,40.0
2011-03-28,2,0,3,23,0,1,1,1,0.28,0.2576,0.31,0.2985,1.0,18,19.0
2011-03-29,2,0,3,0,0,2,1,1,0.26,0.2273,0.31,0.3284,1.0,15,16.0
2011-03-29,2,0,3,1,0,2,1,1,0.24,0.2121,0.32,0.2985,0.0,4,5.0
2011-03-29,2,0,3,2,0,2,1,1,0.24,0.2121,0.32,0.2985,0.0,4,5.0
2011-03-29,2,0,3,3,0,2,1,1,0.24,0.2121,0.32,0.2985,2.0,4,5.0
2011-03-29,2,0,3,4,0,2,1,1,0.2,0.2121,0.44,0.1642,1.0,4,5.0
2011-03-29,2,0,3,5,0,2,1,1,0.22,0.2121,0.37,0.2537,0.0,8,8.0
2011-03-29,2,0,3,6,0,2,1,1,0.22,0.2121,0.41,0.2985,4.0,46,50.0
2011-03-29,2,0,3,7,0,2,1,1,0.22,0.2121,0.41,0.3582,5.0,128,133.0
2011-03-29,2,0,3,8,0,2,1,1,0.24,0.2121,0.35,0.3582,19.0,268,287.0
2011-03-29,2,0,3,9,0,2,1,1,0.28,0.2576,0.31,0.3881,16.0,156,172.0
2011-03-29,2,0,3,10,0,2,1,1,0.3,0.2727,0.31,0.2985,13.0,46,59.0
2011-03-29,2,0,3,11,0,2,1,2,0.34,0.303,0.31,0.3881,18.0,63,81.0
2011-03-29,2,0,3,12,0,2,1,1,0.34,0.3333,0.31,0.1642,29.0,77,106.0
2011-03-29,2,0,3,13,0,2,1,1,0.34,0.303,0.31,0.2985,24.0,80,104.0
2011-03-29,2,0,3,14,0,2,1,1,0.36,0.3333,0.31,0.2537,20.0,66,86.0
2011-03-29,2,0,3,15,0,2,1,1,0.38,0.3939,0.31,0.2239,22.0,65,87.0
2011-03-29,2,0,3,16,0,2,1,1,0.38,0.3939,0.31,0.1642,12.0,124,136.0
2011-03-29,2,0,3,17,0,2,1,1,0.4,0.4091,0.31,0.1343,34.0,265,299.0
2011-03-29,2,0,3,18,0,2,1,1,0.36,0.3636,0.31,0.0896,42.0,252,294.0
2011-03-29,2,0,3,19,0,2,1,1,0.34,0.3333,0.31,0.194,20.0,170,190.0
2011-03-29,2,0,3,20,0,2,1,1,0.36,0.3636,0.31,0.0896,13.0,119,132.0
2011-03-29,2,0,3,21,0,2,1,1,0.34,0.3636,0.42,0.0,8.0,75,83.0
2011-03-29,2,0,3,22,0,2,1,1,0.34,0.3636,0.49,0.0,6.0,49,55.0
2011-03-29,2,0,3,23,0,2,1,2,0.32,0.3333,0.57,0.1045,8.0,27,35.0
2011-03-30,2,0,3,0,0,3,1,2,0.32,0.3485,0.57,0.0,3.0,8,11.0
2011-03-30,2,0,3,1,0,3,1,1,0.32,0.3485,0.39,0.0,1.0,9,10.0
2011-03-30,2,0,3,2,0,3,1,2,0.32,0.3485,0.57,0.0,0.0,4,5.0
2011-03-30,2,0,3,3,0,3,1,2,0.32,0.3485,0.49,0.0,0.0,4,5.0
2011-03-30,2,0,3,4,0,3,1,2,0.32,0.3485,0.57,0.0,1.0,4,5.0
2011-03-30,2,0,3,5,0,3,1,2,0.3,0.2879,0.56,0.194,0.0,7,7.0
2011-03-30,2,0,3,6,0,3,1,2,0.3,0.303,0.49,0.1343,4.0,44,48.0
2011-03-30,2,0,3,7,0,3,1,2,0.32,0.3333,0.45,0.1045,8.0,128,136.0
2011-03-30,2,0,3,8,0,3,1,2,0.32,0.3182,0.49,0.1642,16.0,247,263.0
2011-03-30,2,0,3,9,0,3,1,2,0.32,0.303,0.45,0.2239,7.0,147,154.0
2011-03-30,2,0,3,10,0,3,1,2,0.34,0.3182,0.46,0.2239,13.0,51,64.0
2011-03-30,2,0,3,11,0,3,1,2,0.34,0.3182,0.46,0.2537,26.0,64,90.0
2011-03-30,2,0,3,12,0,3,1,2,0.34,0.3333,0.46,0.1642,15.0,65,80.0
2011-03-30,2,0,3,13,0,3,1,2,0.36,0.3485,0.46,0.2239,14.0,84,98.0
2011-03-30,2,0,3,14,0,3,1,2,0.36,0.3333,0.46,0.2985,16.0,64,80.0
2011-03-30,2,0,3,15,0,3,1,3,0.28,0.2576,0.81,0.2985,14.0,56,70.0
2011-03-30,2,0,3,16,0,3,1,3,0.28,0.2727,0.87,0.2537,0.0,36,36.0
2011-03-30,2,0,3,17,0,3,1,3,0.26,0.2727,0.93,0.1045,11.0,105,116.0
2011-03-30,2,0,3,18,0,3,1,2,0.26,0.2576,0.93,0.2239,6.0,79,85.0
2011-03-30,2,0,3,19,0,3,1,2,0.26,0.2576,0.93,0.2239,5.0,67,72.0
2011-03-30,2,0,3,20,0,3,1,3,0.24,0.2121,0.93,0.2985,4.0,40,44.0
2011-03-30,2,0,3,21,0,3,1,2,0.24,0.2273,0.93,0.2537,0.0,27,27.0
2011-03-30,2,0,3,22,0,3,1,3,0.24,0.2273,0.93,0.2239,3.0,21,24.0
2011-03-30,2,0,3,23,0,3,1,3,0.24,0.2121,0.93,0.2836,1.0,11,12.0
2011-03-31,2,0,3,0,0,4,1,3,0.24,0.2273,0.93,0.2239,0.0,4,5.0
2011-03-31,2,0,3,1,0,4,1,3,0.24,0.2273,0.93,0.194,1.0,4,5.0
2011-03-31,2,0,3,2,0,4,1,3,0.24,0.2273,0.93,0.194,0.0,5,5.0
2011-03-31,2,0,3,3,0,4,1,3,0.24,0.2273,0.93,0.2239,0.0,4,5.0
2011-03-31,2,0,3,4,0,4,1,3,0.24,0.2273,0.93,0.2537,0.0,4,5.0
2011-03-31,2,0,3,5,0,4,1,3,0.24,0.2273,0.93,0.2239,0.0,8,8.0
2011-03-31,2,0,3,6,0,4,1,3,0.24,0.2121,0.93,0.2985,2.0,34,36.0
2011-03-31,2,0,3,7,0,4,1,3,0.24,0.2273,0.93,0.2537,5.0,87,92.0
2011-03-31,2,0,3,8,0,4,1,2,0.24,0.2273,0.93,0.2537,7.0,185,192.0
2011-03-31,2,0,3,9,0,4,1,3,0.26,0.2424,0.93,0.2537,6.0,126,132.0
